age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,event_time
44,services,married,secondary,no,908,yes,yes,cellular,28,jul,102,7,-1,0,unknown,no,2026-02-25 16:00:00
59,housemaid,married,tertiary,no,0,no,yes,cellular,29,jul,376,2,-1,0,unknown,no,2026-02-25 17:00:00
33,services,married,secondary,no,-27,yes,no,cellular,18,jul,216,2,-1,0,unknown,no,2026-02-25 18:00:00
59,management,married,tertiary,no,3421,no,no,cellular,4,may,121,5,-1,0,unknown,no,2026-02-25 19:00:00
46,technician,divorced,secondary,no,-1034,yes,yes,cellular,7,may,195,1,-1,0,unknown,no,2026-02-25 20:00:00
40,blue-collar,divorced,secondary,no,0,yes,no,cellular,7,may,135,1,-1,0,unknown,no,2026-02-25 21:00:00
50,admin.,single,secondary,no,133,no,no,cellular,28,jul,890,4,-1,0,unknown,yes,2026-02-25 22:00:00
57,management,married,tertiary,no,2266,no,no,cellular,5,aug,306,1,-1,0,unknown,no,2026-02-25 23:00:00
55,housemaid,married,primary,no,1233,no,no,cellular,28,aug,97,2,-1,0,unknown,no,2026-02-26 00:00:00
37,technician,married,secondary,no,135,yes,no,cellular,12,may,268,3,-1,0,unknown,no,2026-02-26 01:00:00
49,management,married,secondary,no,362,yes,no,unknown,4,jun,84,2,-1,0,unknown,no,2026-02-26 02:00:00
29,management,married,tertiary,no,318,yes,no,cellular,18,may,1434,2,356,4,failure,no,2026-02-26 03:00:00
52,services,married,primary,no,171,yes,yes,cellular,31,jul,223,1,-1,0,unknown,no,2026-02-26 04:00:00
36,services,single,secondary,no,23,yes,no,cellular,28,dec,256,1,-1,0,unknown,no,2026-02-26 05:00:00
49,management,divorced,secondary,no,4908,no,no,cellular,31,jul,42,4,-1,0,unknown,no,2026-02-26 06:00:00
33,technician,married,tertiary,no,0,no,no,cellular,30,apr,227,2,-1,0,unknown,yes,2026-02-26 07:00:00
47,services,married,secondary,no,5,no,no,cellular,28,aug,169,1,-1,0,unknown,no,2026-02-26 08:00:00
37,entrepreneur,married,secondary,no,351,yes,no,unknown,5,jun,169,3,-1,0,unknown,no,2026-02-26 09:00:00
35,blue-collar,married,tertiary,no,1016,yes,no,cellular,17,jul,294,2,-1,0,unknown,no,2026-02-26 10:00:00
47,technician,divorced,secondary,no,431,no,yes,unknown,17,jun,388,9,-1,0,unknown,no,2026-02-26 11:00:00
39,services,married,primary,no,276,yes,yes,cellular,13,may,628,1,-1,0,unknown,no,2026-02-26 12:00:00
42,services,married,secondary,no,-43,yes,yes,unknown,27,may,363,3,-1,0,unknown,no,2026-02-26 13:00:00
42,admin.,single,secondary,no,1601,no,no,unknown,20,jun,23,2,-1,0,unknown,no,2026-02-26 14:00:00
28,services,single,secondary,no,198,no,no,cellular,5,jul,128,2,-1,0,unknown,yes,2026-02-26 15:00:00
37,entrepreneur,married,unknown,no,983,no,yes,unknown,5,jun,225,1,-1,0,unknown,no,2026-02-26 16:00:00
45,services,married,secondary,no,-1036,yes,no,unknown,9,jun,65,17,-1,0,unknown,no,2026-02-26 17:00:00
41,admin.,married,primary,no,611,no,yes,cellular,17,nov,487,1,-1,0,unknown,no,2026-02-26 18:00:00
44,services,married,primary,no,-79,yes,no,unknown,7,may,179,2,-1,0,unknown,no,2026-02-26 19:00:00
29,entrepreneur,married,secondary,no,178,yes,no,cellular,5,may,231,4,-1,0,unknown,no,2026-02-26 20:00:00
29,management,married,tertiary,no,7832,yes,no,unknown,27,may,304,2,-1,0,unknown,no,2026-02-26 21:00:00
35,blue-collar,single,secondary,no,12223,yes,yes,unknown,5,may,177,1,-1,0,unknown,no,2026-02-26 22:00:00
29,technician,married,tertiary,no,409,yes,no,unknown,12,may,247,3,-1,0,unknown,no,2026-02-26 23:00:00
57,self-employed,married,secondary,no,35,no,yes,unknown,26,jun,215,3,-1,0,unknown,no,2026-02-27 00:00:00
37,technician,single,tertiary,no,-487,yes,no,cellular,12,may,358,1,260,5,other,no,2026-02-27 01:00:00
48,technician,married,tertiary,no,58,yes,no,cellular,12,jun,110,2,-1,0,unknown,no,2026-02-27 02:00:00
28,housemaid,married,secondary,no,15,yes,no,telephone,25,jul,133,7,-1,0,unknown,no,2026-02-27 03:00:00
35,technician,married,secondary,no,1055,yes,no,cellular,7,aug,261,2,-1,0,unknown,no,2026-02-27 04:00:00
33,management,single,tertiary,no,437,yes,no,cellular,21,nov,285,1,179,4,other,no,2026-02-27 05:00:00
49,technician,married,secondary,no,378,no,no,unknown,9,jun,189,2,-1,0,unknown,no,2026-02-27 06:00:00
57,retired,married,primary,no,1466,no,no,unknown,20,jun,326,1,-1,0,unknown,no,2026-02-27 07:00:00
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,2026-02-27 08:00:00
31,technician,married,tertiary,no,1197,yes,no,unknown,24,jun,351,3,-1,0,unknown,no,2026-02-27 09:00:00
47,blue-collar,married,primary,no,1756,yes,no,unknown,16,may,207,1,-1,0,unknown,no,2026-02-27 10:00:00
61,retired,divorced,secondary,no,291,no,no,cellular,24,jul,286,5,-1,0,unknown,no,2026-02-27 11:00:00
30,blue-collar,divorced,secondary,yes,457,yes,no,unknown,20,jun,115,20,-1,0,unknown,no,2026-02-27 12:00:00
28,student,single,tertiary,no,3026,no,no,cellular,3,feb,124,1,-1,0,unknown,no,2026-02-27 13:00:00
45,unemployed,married,tertiary,no,1148,no,no,cellular,19,nov,782,2,-1,0,unknown,no,2026-02-27 14:00:00
47,management,married,tertiary,no,0,yes,no,cellular,4,sep,65,3,-1,0,unknown,no,2026-02-27 15:00:00
53,admin.,single,secondary,no,1958,no,no,telephone,7,jul,82,2,75,4,failure,no,2026-02-27 16:00:00
29,blue-collar,married,secondary,no,1661,yes,no,unknown,23,jun,123,2,-1,0,unknown,no,2026-02-27 17:00:00
33,management,married,secondary,no,369,no,no,cellular,25,may,115,2,103,1,success,no,2026-02-27 18:00:00
30,management,single,tertiary,no,940,no,no,cellular,8,aug,131,2,-1,0,unknown,no,2026-02-27 19:00:00
42,blue-collar,married,primary,no,1742,yes,no,unknown,15,may,420,2,-1,0,unknown,no,2026-02-27 20:00:00
27,technician,single,tertiary,no,-67,yes,no,cellular,6,apr,604,3,236,2,failure,yes,2026-02-27 21:00:00
34,technician,single,tertiary,yes,-1,no,no,cellular,27,aug,787,13,-1,0,unknown,no,2026-02-27 22:00:00
33,admin.,single,secondary,no,21854,yes,no,cellular,20,nov,215,2,-1,0,unknown,no,2026-02-27 23:00:00
35,blue-collar,married,secondary,no,528,yes,no,cellular,17,apr,61,1,331,1,failure,no,2026-02-28 00:00:00
59,management,married,tertiary,no,315,no,no,cellular,7,sep,98,2,-1,0,unknown,no,2026-02-28 01:00:00
34,management,married,primary,no,6,yes,no,unknown,8,may,125,3,-1,0,unknown,no,2026-02-28 02:00:00
33,blue-collar,married,secondary,no,320,yes,yes,unknown,26,may,167,3,-1,0,unknown,no,2026-02-28 03:00:00
33,technician,married,secondary,no,0,yes,yes,cellular,19,nov,163,2,-1,0,unknown,no,2026-02-28 04:00:00
44,blue-collar,married,primary,no,617,yes,no,unknown,13,may,227,2,-1,0,unknown,no,2026-02-28 05:00:00
55,housemaid,divorced,primary,no,77,no,no,cellular,31,jul,463,6,-1,0,unknown,yes,2026-02-28 06:00:00
35,admin.,married,primary,no,-229,yes,no,cellular,5,may,176,1,-1,0,unknown,no,2026-02-28 07:00:00
33,blue-collar,married,secondary,no,1233,yes,no,cellular,14,may,141,1,-1,0,unknown,no,2026-02-28 08:00:00
29,management,married,tertiary,no,1713,yes,no,cellular,4,feb,227,2,-1,0,unknown,no,2026-02-28 09:00:00
26,blue-collar,single,tertiary,no,449,yes,no,cellular,5,feb,339,2,-1,0,unknown,no,2026-02-28 10:00:00
38,blue-collar,single,secondary,no,334,yes,no,cellular,18,jul,541,7,-1,0,unknown,no,2026-02-28 11:00:00
50,unknown,single,secondary,no,86,no,no,telephone,6,feb,279,8,-1,0,unknown,no,2026-02-28 12:00:00
35,technician,married,secondary,no,4323,yes,yes,cellular,20,nov,126,1,-1,0,unknown,no,2026-02-28 13:00:00
39,blue-collar,married,primary,no,95,yes,no,unknown,16,may,230,1,-1,0,unknown,no,2026-02-28 14:00:00
45,technician,married,secondary,no,814,no,no,cellular,1,sep,691,2,-1,0,unknown,no,2026-02-28 15:00:00
35,services,married,tertiary,no,4564,no,no,cellular,18,aug,45,6,-1,0,unknown,no,2026-02-28 16:00:00
36,blue-collar,single,unknown,no,185,yes,yes,cellular,17,apr,301,2,-1,0,unknown,no,2026-02-28 17:00:00
32,blue-collar,married,secondary,no,99,yes,no,cellular,15,may,166,2,-1,0,unknown,no,2026-02-28 18:00:00
43,admin.,single,secondary,no,733,yes,no,cellular,25,may,282,1,187,3,success,yes,2026-02-28 19:00:00
37,management,married,tertiary,no,1698,yes,no,unknown,6,jun,95,2,-1,0,unknown,no,2026-02-28 20:00:00
38,technician,married,secondary,no,0,yes,no,unknown,20,jun,111,1,-1,0,unknown,no,2026-02-28 21:00:00
75,retired,married,tertiary,no,6027,no,no,cellular,14,may,809,1,179,4,success,yes,2026-02-28 22:00:00
37,management,single,tertiary,no,0,no,no,cellular,20,oct,107,1,258,3,other,no,2026-02-28 23:00:00
36,entrepreneur,single,secondary,no,45,yes,no,cellular,1,apr,131,1,-1,0,unknown,no,2026-03-01 00:00:00
32,admin.,single,secondary,no,91,yes,no,unknown,14,may,302,2,-1,0,unknown,no,2026-03-01 01:00:00
42,blue-collar,married,primary,no,1398,no,no,telephone,14,may,36,6,-1,0,unknown,no,2026-03-01 02:00:00
52,services,married,secondary,no,540,yes,no,cellular,11,may,154,2,340,2,failure,no,2026-03-01 03:00:00
31,technician,married,tertiary,no,344,no,no,cellular,8,aug,62,3,-1,0,unknown,no,2026-03-01 04:00:00
45,services,married,secondary,no,567,yes,no,telephone,14,aug,234,3,-1,0,unknown,no,2026-03-01 05:00:00
33,technician,single,secondary,no,920,yes,no,cellular,22,jul,187,4,-1,0,unknown,no,2026-03-01 06:00:00
32,technician,married,secondary,no,1539,yes,no,cellular,13,apr,160,3,-1,0,unknown,no,2026-03-01 07:00:00
58,housemaid,married,tertiary,no,1280,no,yes,unknown,9,jun,112,1,-1,0,unknown,no,2026-03-01 08:00:00
30,self-employed,single,tertiary,no,901,yes,yes,unknown,16,may,601,1,-1,0,unknown,no,2026-03-01 09:00:00
36,management,married,tertiary,no,1594,yes,no,cellular,31,jul,544,5,-1,0,unknown,no,2026-03-01 10:00:00
37,blue-collar,single,unknown,no,2188,no,no,unknown,16,may,193,8,-1,0,unknown,no,2026-03-01 11:00:00
41,technician,married,secondary,no,862,no,no,cellular,18,nov,474,2,-1,0,unknown,no,2026-03-01 12:00:00
41,technician,divorced,secondary,no,4047,yes,no,cellular,4,may,14,5,75,1,success,no,2026-03-01 13:00:00
40,entrepreneur,single,tertiary,no,262,yes,yes,unknown,26,oct,17,1,-1,0,unknown,no,2026-03-01 14:00:00
25,blue-collar,married,secondary,no,148,yes,no,cellular,18,may,119,1,-1,0,unknown,no,2026-03-01 15:00:00
45,admin.,married,secondary,no,925,no,no,cellular,6,aug,406,2,-1,0,unknown,yes,2026-03-01 16:00:00
58,blue-collar,married,secondary,no,4053,no,no,unknown,6,jun,160,2,-1,0,unknown,no,2026-03-01 17:00:00
29,student,single,secondary,no,1124,no,no,unknown,24,aug,26,1,-1,0,unknown,no,2026-03-01 18:00:00
32,technician,single,secondary,no,432,no,no,cellular,20,aug,559,3,-1,0,unknown,no,2026-03-01 19:00:00
48,management,married,tertiary,no,4852,no,no,cellular,26,aug,41,11,-1,0,unknown,no,2026-03-01 20:00:00
38,admin.,single,secondary,yes,-61,no,yes,cellular,18,jul,102,2,-1,0,unknown,no,2026-03-01 21:00:00
60,technician,married,unknown,no,132,yes,no,unknown,20,may,21,11,-1,0,unknown,no,2026-03-01 22:00:00
48,entrepreneur,married,tertiary,no,269,yes,no,unknown,19,jun,149,1,-1,0,unknown,no,2026-03-01 23:00:00
34,technician,single,secondary,no,0,no,no,cellular,28,aug,54,4,-1,0,unknown,no,2026-03-02 00:00:00
37,entrepreneur,married,unknown,no,1958,no,yes,cellular,23,jul,609,2,-1,0,unknown,no,2026-03-02 01:00:00
35,housemaid,married,primary,no,0,yes,no,cellular,14,jul,340,3,-1,0,unknown,no,2026-03-02 02:00:00
42,self-employed,married,tertiary,no,0,yes,no,telephone,31,jul,650,19,-1,0,unknown,no,2026-03-02 03:00:00
33,technician,married,secondary,no,2,no,no,cellular,28,aug,385,7,-1,0,unknown,no,2026-03-02 04:00:00
33,blue-collar,married,secondary,no,-253,yes,no,cellular,12,may,89,3,-1,0,unknown,no,2026-03-02 05:00:00
33,unemployed,single,secondary,no,237,yes,no,cellular,4,feb,1052,2,-1,0,unknown,no,2026-03-02 06:00:00
33,admin.,single,tertiary,no,102,no,no,cellular,28,dec,83,4,-1,0,unknown,no,2026-03-02 07:00:00
57,admin.,divorced,unknown,no,4012,no,no,cellular,20,nov,915,1,-1,0,unknown,no,2026-03-02 08:00:00
30,admin.,single,secondary,no,-635,no,no,cellular,25,jul,250,1,-1,0,unknown,no,2026-03-02 09:00:00
25,blue-collar,single,secondary,no,543,yes,no,cellular,15,may,302,1,-1,0,unknown,no,2026-03-02 10:00:00
39,services,divorced,secondary,no,-388,yes,no,cellular,9,jul,205,2,-1,0,unknown,no,2026-03-02 11:00:00
30,management,single,tertiary,no,464,no,no,cellular,28,jan,80,1,-1,0,unknown,no,2026-03-02 12:00:00
28,blue-collar,married,secondary,no,0,yes,no,unknown,8,may,459,2,-1,0,unknown,no,2026-03-02 13:00:00
37,management,divorced,tertiary,no,42,yes,yes,unknown,20,may,125,4,-1,0,unknown,no,2026-03-02 14:00:00
32,management,married,tertiary,no,169,no,no,telephone,14,aug,698,2,-1,0,unknown,yes,2026-03-02 15:00:00
51,management,married,tertiary,no,437,yes,no,cellular,6,may,109,1,-1,0,unknown,no,2026-03-02 16:00:00
38,management,single,tertiary,no,1272,no,no,cellular,27,aug,101,6,-1,0,unknown,no,2026-03-02 17:00:00
32,management,married,tertiary,no,16,no,no,telephone,29,aug,129,2,-1,0,unknown,no,2026-03-02 18:00:00
33,blue-collar,married,primary,no,191,yes,no,unknown,9,may,162,2,-1,0,unknown,no,2026-03-02 19:00:00
55,management,single,tertiary,no,6507,yes,yes,cellular,17,jul,109,1,-1,0,unknown,no,2026-03-02 20:00:00
50,blue-collar,married,primary,no,3764,no,no,telephone,2,jun,108,4,-1,0,unknown,no,2026-03-02 21:00:00
40,services,single,secondary,no,0,yes,no,cellular,17,apr,350,2,-1,0,unknown,no,2026-03-02 22:00:00
28,blue-collar,single,tertiary,no,4099,no,no,cellular,23,apr,116,4,-1,0,unknown,yes,2026-03-02 23:00:00
43,blue-collar,married,primary,no,-404,yes,yes,cellular,12,may,205,2,306,1,failure,no,2026-03-03 00:00:00
50,management,divorced,tertiary,no,516,yes,yes,cellular,20,apr,198,1,-1,0,unknown,no,2026-03-03 01:00:00
27,student,married,tertiary,no,659,yes,no,unknown,9,may,111,2,-1,0,unknown,no,2026-03-03 02:00:00
43,management,married,primary,no,8167,yes,no,unknown,19,may,114,2,-1,0,unknown,no,2026-03-03 03:00:00
34,admin.,single,tertiary,no,458,yes,no,unknown,20,may,211,1,-1,0,unknown,no,2026-03-03 04:00:00
28,blue-collar,married,secondary,no,-114,yes,no,unknown,21,may,244,2,-1,0,unknown,no,2026-03-03 05:00:00
34,admin.,single,secondary,no,5547,yes,no,unknown,23,may,313,1,-1,0,unknown,no,2026-03-03 06:00:00
56,blue-collar,married,primary,no,0,no,no,unknown,17,jun,82,2,-1,0,unknown,no,2026-03-03 07:00:00
31,technician,single,secondary,no,13,no,no,cellular,6,may,318,1,166,1,failure,no,2026-03-03 08:00:00
65,retired,married,secondary,no,2326,no,yes,cellular,21,aug,276,1,-1,0,unknown,yes,2026-03-03 09:00:00
38,unemployed,single,secondary,no,804,no,no,cellular,1,jun,1087,1,-1,0,unknown,yes,2026-03-03 10:00:00
30,blue-collar,married,primary,no,-199,yes,yes,telephone,17,jul,207,10,-1,0,unknown,no,2026-03-03 11:00:00
34,technician,married,secondary,no,7487,no,no,cellular,7,aug,534,2,-1,0,unknown,no,2026-03-03 12:00:00
50,management,divorced,tertiary,no,299,no,no,cellular,17,nov,666,3,-1,0,unknown,no,2026-03-03 13:00:00
40,services,married,secondary,no,3164,yes,no,cellular,3,apr,329,2,-1,0,unknown,no,2026-03-03 14:00:00
42,management,married,tertiary,no,3713,no,no,cellular,19,nov,709,2,-1,0,unknown,yes,2026-03-03 15:00:00
49,blue-collar,married,secondary,no,969,no,yes,telephone,31,jul,56,9,-1,0,unknown,no,2026-03-03 16:00:00
31,technician,married,secondary,no,-556,yes,no,cellular,7,aug,115,2,-1,0,unknown,no,2026-03-03 17:00:00
47,services,married,secondary,no,1123,no,yes,cellular,21,jul,251,5,-1,0,unknown,no,2026-03-03 18:00:00
35,management,single,tertiary,no,996,no,no,unknown,20,jun,17,2,-1,0,unknown,no,2026-03-03 19:00:00
30,blue-collar,married,secondary,no,136,no,no,cellular,18,aug,101,1,-1,0,unknown,no,2026-03-03 20:00:00
42,technician,married,secondary,no,4837,no,no,cellular,4,aug,91,2,-1,0,unknown,no,2026-03-03 21:00:00
57,services,married,secondary,no,5486,yes,no,cellular,11,may,86,7,285,3,failure,no,2026-03-03 22:00:00
35,technician,married,tertiary,no,14232,yes,no,cellular,18,nov,372,2,-1,0,unknown,no,2026-03-03 23:00:00
34,blue-collar,married,secondary,no,457,yes,no,unknown,9,may,266,1,-1,0,unknown,no,2026-03-04 00:00:00
64,retired,married,secondary,no,1574,no,no,telephone,29,jul,301,3,-1,0,unknown,yes,2026-03-04 01:00:00
43,admin.,married,tertiary,no,279,yes,no,cellular,30,apr,155,1,164,1,failure,no,2026-03-04 02:00:00
45,services,married,secondary,no,4060,yes,no,unknown,15,may,238,1,-1,0,unknown,no,2026-03-04 03:00:00
50,blue-collar,married,secondary,no,810,yes,no,unknown,14,may,19,14,-1,0,unknown,no,2026-03-04 04:00:00
50,self-employed,married,secondary,no,-465,yes,no,unknown,30,may,42,11,-1,0,unknown,no,2026-03-04 05:00:00
35,blue-collar,married,secondary,no,635,yes,no,cellular,13,may,265,2,-1,0,unknown,no,2026-03-04 06:00:00
25,technician,single,secondary,no,50,yes,no,cellular,8,may,191,1,-1,0,unknown,no,2026-03-04 07:00:00
35,blue-collar,married,primary,no,2205,yes,no,unknown,30,may,199,3,-1,0,unknown,no,2026-03-04 08:00:00
40,housemaid,married,primary,no,1832,no,no,cellular,6,feb,213,4,-1,0,unknown,no,2026-03-04 09:00:00
44,technician,married,primary,no,7800,yes,no,cellular,19,nov,250,1,-1,0,unknown,no,2026-03-04 10:00:00
34,management,married,tertiary,no,2640,yes,no,cellular,6,may,181,1,-1,0,unknown,no,2026-03-04 11:00:00
39,management,divorced,tertiary,no,4692,yes,no,telephone,19,nov,214,2,174,2,success,no,2026-03-04 12:00:00
52,technician,married,secondary,no,172,yes,yes,cellular,8,aug,75,2,-1,0,unknown,no,2026-03-04 13:00:00
37,blue-collar,married,secondary,no,13849,yes,no,unknown,23,may,252,5,-1,0,unknown,no,2026-03-04 14:00:00
44,management,single,tertiary,no,295,yes,no,unknown,12,may,103,8,-1,0,unknown,no,2026-03-04 15:00:00
45,management,married,tertiary,no,2220,yes,no,cellular,11,jul,128,2,-1,0,unknown,no,2026-03-04 16:00:00
32,blue-collar,married,secondary,no,305,yes,no,cellular,20,nov,73,1,-1,0,unknown,no,2026-03-04 17:00:00
41,unemployed,married,secondary,no,121,yes,no,unknown,9,may,390,2,-1,0,unknown,no,2026-03-04 18:00:00
27,services,married,secondary,no,8,yes,no,unknown,6,may,88,3,-1,0,unknown,no,2026-03-04 19:00:00
30,blue-collar,single,secondary,no,574,no,no,cellular,5,feb,11,6,-1,0,unknown,no,2026-03-04 20:00:00
31,admin.,married,secondary,no,774,yes,yes,cellular,21,jul,93,1,-1,0,unknown,no,2026-03-04 21:00:00
37,services,divorced,secondary,no,239,yes,no,unknown,23,may,140,2,-1,0,unknown,no,2026-03-04 22:00:00
40,management,married,tertiary,no,1734,yes,no,unknown,2,jun,169,1,-1,0,unknown,no,2026-03-04 23:00:00
28,blue-collar,single,tertiary,no,1984,yes,no,cellular,10,aug,89,1,98,3,failure,no,2026-03-05 00:00:00
28,admin.,married,secondary,no,1,yes,no,cellular,24,jul,50,4,-1,0,unknown,no,2026-03-05 01:00:00
49,technician,married,secondary,no,1982,yes,yes,cellular,22,aug,73,15,-1,0,unknown,no,2026-03-05 02:00:00
34,entrepreneur,married,tertiary,no,121,yes,no,telephone,18,may,57,6,-1,0,unknown,no,2026-03-05 03:00:00
41,admin.,single,secondary,no,2015,yes,no,unknown,29,may,480,10,-1,0,unknown,no,2026-03-05 04:00:00
27,admin.,single,secondary,no,6492,no,no,cellular,6,feb,7,6,-1,0,unknown,no,2026-03-05 05:00:00
37,services,married,secondary,no,20,yes,no,telephone,14,may,151,5,-1,0,unknown,no,2026-03-05 06:00:00
58,technician,married,primary,no,4198,no,no,cellular,15,oct,441,5,246,5,failure,yes,2026-03-05 07:00:00
57,management,married,tertiary,no,779,yes,no,cellular,7,may,282,1,367,1,failure,no,2026-03-05 08:00:00
44,technician,married,secondary,no,-199,no,no,unknown,26,may,144,3,-1,0,unknown,no,2026-03-05 09:00:00
26,technician,married,secondary,no,415,no,no,cellular,24,jul,92,2,-1,0,unknown,no,2026-03-05 10:00:00
31,blue-collar,single,secondary,no,982,yes,no,cellular,14,may,182,1,-1,0,unknown,no,2026-03-05 11:00:00
59,retired,married,primary,no,474,no,no,cellular,13,aug,139,3,-1,0,unknown,no,2026-03-05 12:00:00
57,services,divorced,primary,no,362,no,no,unknown,11,jun,187,1,-1,0,unknown,no,2026-03-05 13:00:00
55,admin.,single,secondary,no,533,no,no,unknown,5,jun,40,2,-1,0,unknown,no,2026-03-05 14:00:00
31,technician,single,tertiary,no,1214,no,no,cellular,3,feb,39,1,-1,0,unknown,no,2026-03-05 15:00:00
35,admin.,married,secondary,no,-257,no,no,cellular,28,jan,117,3,-1,0,unknown,no,2026-03-05 16:00:00
44,admin.,divorced,secondary,no,-179,yes,no,cellular,15,may,333,1,-1,0,unknown,no,2026-03-05 17:00:00
55,housemaid,married,secondary,no,139,no,no,cellular,22,aug,256,2,-1,0,unknown,no,2026-03-05 18:00:00
27,student,single,secondary,no,671,yes,no,unknown,7,may,332,2,-1,0,unknown,no,2026-03-05 19:00:00
58,retired,single,tertiary,no,1411,yes,no,cellular,13,may,425,2,-1,0,unknown,no,2026-03-05 20:00:00
43,blue-collar,married,secondary,no,1109,yes,no,cellular,2,feb,115,3,264,2,failure,no,2026-03-05 21:00:00
51,self-employed,married,primary,no,8313,no,no,unknown,6,jun,185,1,-1,0,unknown,no,2026-03-05 22:00:00
28,services,single,secondary,no,2685,no,yes,unknown,24,aug,5,1,-1,0,unknown,no,2026-03-05 23:00:00
34,self-employed,married,secondary,no,-370,yes,no,unknown,21,may,748,1,-1,0,unknown,no,2026-03-06 00:00:00
43,housemaid,divorced,primary,no,0,no,no,unknown,11,jun,643,1,-1,0,unknown,no,2026-03-06 01:00:00
32,services,married,secondary,no,172,yes,no,unknown,28,may,84,3,-1,0,unknown,no,2026-03-06 02:00:00
32,technician,divorced,secondary,no,2,yes,no,unknown,11,jun,354,17,-1,0,unknown,no,2026-03-06 03:00:00
34,self-employed,single,tertiary,no,589,yes,no,telephone,8,may,44,4,367,1,other,no,2026-03-06 04:00:00
39,management,single,tertiary,no,763,no,no,cellular,22,feb,543,1,189,1,failure,yes,2026-03-06 05:00:00
51,unknown,married,unknown,no,12,no,no,unknown,11,jun,45,1,-1,0,unknown,no,2026-03-06 06:00:00
32,self-employed,married,secondary,no,413,yes,no,cellular,11,jul,712,2,-1,0,unknown,no,2026-03-06 07:00:00
57,management,married,tertiary,no,4185,yes,no,telephone,25,jul,394,2,-1,0,unknown,no,2026-03-06 08:00:00
49,blue-collar,married,secondary,no,5058,no,no,cellular,12,may,255,2,357,4,failure,no,2026-03-06 09:00:00
36,technician,divorced,secondary,no,3270,no,no,telephone,5,feb,44,1,-1,0,unknown,no,2026-03-06 10:00:00
45,blue-collar,married,primary,no,900,yes,no,unknown,9,jun,213,1,-1,0,unknown,no,2026-03-06 11:00:00
33,blue-collar,married,secondary,no,983,no,no,unknown,8,sep,9,1,-1,0,unknown,no,2026-03-06 12:00:00
49,blue-collar,married,secondary,no,1568,no,no,unknown,21,may,206,6,-1,0,unknown,no,2026-03-06 13:00:00
69,services,married,unknown,no,23592,no,no,cellular,3,jul,837,3,-1,0,unknown,no,2026-03-06 14:00:00
48,management,divorced,tertiary,no,-130,yes,no,cellular,29,sep,110,2,61,9,failure,no,2026-03-06 15:00:00
37,blue-collar,married,secondary,no,37,yes,no,unknown,5,may,204,1,-1,0,unknown,no,2026-03-06 16:00:00
37,blue-collar,married,primary,no,708,yes,no,telephone,2,feb,51,1,-1,0,unknown,no,2026-03-06 17:00:00
30,admin.,married,tertiary,no,501,yes,yes,cellular,25,may,92,1,-1,0,unknown,no,2026-03-06 18:00:00
25,technician,single,tertiary,no,226,no,no,cellular,7,jul,366,2,-1,0,unknown,no,2026-03-06 19:00:00
29,blue-collar,single,secondary,no,-16,yes,yes,cellular,5,may,201,1,-1,0,unknown,no,2026-03-06 20:00:00
27,technician,single,secondary,no,282,no,yes,cellular,9,jul,676,5,-1,0,unknown,no,2026-03-06 21:00:00
52,technician,married,tertiary,no,2506,no,no,cellular,16,jul,377,1,228,3,failure,no,2026-03-06 22:00:00
50,technician,married,tertiary,no,1347,yes,yes,unknown,12,jun,582,1,-1,0,unknown,no,2026-03-06 23:00:00
25,services,single,secondary,no,199,no,no,cellular,16,nov,173,1,92,5,failure,no,2026-03-07 00:00:00
31,management,divorced,tertiary,no,1804,yes,no,unknown,23,may,206,1,-1,0,unknown,no,2026-03-07 01:00:00
32,admin.,single,secondary,no,-133,yes,no,cellular,14,may,119,1,352,2,failure,no,2026-03-07 02:00:00
50,housemaid,married,secondary,no,34,yes,no,unknown,5,jun,163,1,-1,0,unknown,no,2026-03-07 03:00:00
42,blue-collar,married,secondary,no,1468,yes,no,unknown,28,may,136,1,-1,0,unknown,no,2026-03-07 04:00:00
60,retired,married,secondary,no,2077,yes,no,unknown,14,may,163,1,-1,0,unknown,no,2026-03-07 05:00:00
30,admin.,single,secondary,no,705,yes,no,unknown,4,jun,235,1,-1,0,unknown,no,2026-03-07 06:00:00
27,entrepreneur,single,tertiary,no,2159,yes,no,cellular,5,may,1101,1,-1,0,unknown,no,2026-03-07 07:00:00
40,services,divorced,unknown,no,5847,no,no,telephone,17,nov,206,1,-1,0,unknown,no,2026-03-07 08:00:00
49,admin.,married,tertiary,no,6574,no,no,cellular,8,jun,138,3,-1,0,unknown,yes,2026-03-07 09:00:00
58,management,married,tertiary,no,1602,no,no,cellular,21,nov,1032,10,115,3,failure,no,2026-03-07 10:00:00
30,management,single,tertiary,no,1269,no,no,cellular,28,may,361,2,-1,0,unknown,no,2026-03-07 11:00:00
28,blue-collar,single,primary,no,16,yes,no,cellular,8,may,217,7,-1,0,unknown,no,2026-03-07 12:00:00
42,services,married,secondary,no,548,no,no,unknown,20,jun,216,2,-1,0,unknown,no,2026-03-07 13:00:00
47,admin.,married,tertiary,no,97,yes,no,cellular,6,may,220,1,87,3,failure,no,2026-03-07 14:00:00
37,blue-collar,married,secondary,no,151,yes,no,unknown,5,jun,202,1,-1,0,unknown,no,2026-03-07 15:00:00
27,technician,single,secondary,no,3267,no,yes,cellular,31,jul,62,13,-1,0,unknown,no,2026-03-07 16:00:00
