age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,event_time
55,services,married,secondary,no,151,yes,no,unknown,15,may,88,2,-1,0,unknown,no,2025-10-25 20:00:00
27,blue-collar,single,secondary,no,185,yes,no,cellular,7,may,212,1,-1,0,unknown,no,2025-10-25 21:00:00
50,blue-collar,divorced,primary,no,-232,yes,no,unknown,19,jun,168,1,-1,0,unknown,no,2025-10-25 22:00:00
55,technician,married,secondary,no,891,no,no,unknown,19,jun,268,1,-1,0,unknown,no,2025-10-25 23:00:00
36,admin.,single,tertiary,no,3954,yes,no,unknown,21,may,432,1,-1,0,unknown,no,2025-10-26 00:00:00
31,technician,single,secondary,no,4105,no,no,cellular,30,apr,264,1,-1,0,unknown,no,2025-10-26 01:00:00
31,admin.,married,secondary,no,88,yes,yes,cellular,8,aug,189,2,-1,0,unknown,no,2025-10-26 02:00:00
31,admin.,married,secondary,no,223,no,no,cellular,6,may,297,1,-1,0,unknown,no,2025-10-26 03:00:00
36,management,married,tertiary,no,9,no,no,cellular,11,aug,386,4,-1,0,unknown,yes,2025-10-26 04:00:00
26,blue-collar,married,secondary,no,128,no,no,unknown,4,jul,355,1,-1,0,unknown,no,2025-10-26 05:00:00
25,technician,single,tertiary,no,468,yes,no,unknown,15,may,147,1,-1,0,unknown,no,2025-10-26 06:00:00
33,blue-collar,married,primary,no,195,no,no,cellular,16,nov,984,5,-1,0,unknown,yes,2025-10-26 07:00:00
35,blue-collar,married,secondary,no,4723,yes,no,unknown,16,jun,57,8,-1,0,unknown,no,2025-10-26 08:00:00
53,self-employed,married,tertiary,no,687,no,no,cellular,4,feb,319,5,-1,0,unknown,no,2025-10-26 09:00:00
38,technician,married,primary,no,-1038,no,yes,cellular,23,jul,222,1,-1,0,unknown,no,2025-10-26 10:00:00
32,technician,single,tertiary,no,47,yes,no,cellular,3,feb,693,7,204,3,failure,no,2025-10-26 11:00:00
39,blue-collar,married,primary,no,1966,yes,no,unknown,21,may,181,1,-1,0,unknown,no,2025-10-26 12:00:00
36,technician,single,secondary,no,1044,yes,no,cellular,20,aug,15,19,-1,0,unknown,no,2025-10-26 13:00:00
42,unemployed,married,secondary,no,1990,yes,yes,unknown,19,may,13,1,-1,0,unknown,no,2025-10-26 14:00:00
57,services,married,secondary,no,2745,yes,no,unknown,17,jun,167,2,-1,0,unknown,no,2025-10-26 15:00:00
30,technician,single,tertiary,no,2832,no,no,cellular,18,aug,350,6,-1,0,unknown,no,2025-10-26 16:00:00
29,admin.,single,secondary,no,265,yes,no,cellular,25,may,304,1,-1,0,unknown,no,2025-10-26 17:00:00
40,self-employed,single,unknown,no,109,yes,no,cellular,4,feb,258,1,-1,0,unknown,no,2025-10-26 18:00:00
31,technician,single,secondary,no,2484,yes,no,cellular,7,apr,562,1,-1,0,unknown,no,2025-10-26 19:00:00
34,management,married,tertiary,no,606,no,no,cellular,20,apr,97,1,-1,0,unknown,yes,2025-10-26 20:00:00
20,student,single,secondary,no,88,no,no,telephone,21,oct,621,1,181,4,other,no,2025-10-26 21:00:00
62,retired,married,primary,no,1515,yes,no,cellular,15,apr,98,4,178,3,failure,no,2025-10-26 22:00:00
46,retired,married,primary,no,270,yes,yes,cellular,29,jan,133,1,-1,0,unknown,no,2025-10-26 23:00:00
43,self-employed,married,secondary,no,5704,yes,no,cellular,6,aug,139,2,-1,0,unknown,no,2025-10-27 00:00:00
50,technician,single,secondary,no,3897,no,no,cellular,26,oct,298,1,-1,0,unknown,no,2025-10-27 01:00:00
37,admin.,married,secondary,no,190,yes,no,unknown,5,may,92,2,-1,0,unknown,no,2025-10-27 02:00:00
57,admin.,married,primary,no,202,yes,no,cellular,20,apr,207,1,346,2,failure,no,2025-10-27 03:00:00
45,unemployed,married,primary,no,0,yes,no,cellular,2,feb,570,2,-1,0,unknown,no,2025-10-27 04:00:00
33,housemaid,single,primary,no,39,yes,no,cellular,16,jul,332,3,-1,0,unknown,no,2025-10-27 05:00:00
58,housemaid,divorced,primary,no,3858,no,no,telephone,29,jul,53,6,-1,0,unknown,no,2025-10-27 06:00:00
30,management,single,tertiary,no,179,no,no,cellular,3,feb,8,4,-1,0,unknown,no,2025-10-27 07:00:00
43,blue-collar,married,primary,no,0,yes,no,unknown,3,jun,215,3,-1,0,unknown,no,2025-10-27 08:00:00
39,blue-collar,married,secondary,no,2612,yes,no,unknown,28,may,363,4,-1,0,unknown,no,2025-10-27 09:00:00
29,services,single,secondary,no,-32,no,yes,cellular,8,jul,510,1,-1,0,unknown,no,2025-10-27 10:00:00
34,technician,married,secondary,no,0,yes,no,cellular,29,aug,116,4,-1,0,unknown,no,2025-10-27 11:00:00
32,services,married,unknown,no,1016,no,no,cellular,30,jul,141,2,-1,0,unknown,no,2025-10-27 12:00:00
42,technician,married,secondary,no,370,no,no,unknown,19,jun,302,5,-1,0,unknown,no,2025-10-27 13:00:00
41,management,married,tertiary,no,-456,no,no,cellular,21,nov,190,1,-1,0,unknown,no,2025-10-27 14:00:00
31,management,single,tertiary,no,2480,no,no,cellular,4,may,107,4,-1,0,unknown,no,2025-10-27 15:00:00
46,technician,married,secondary,no,138,yes,no,cellular,7,apr,226,2,-1,0,unknown,no,2025-10-27 16:00:00
30,blue-collar,divorced,secondary,no,4591,yes,no,cellular,19,nov,89,1,175,1,other,no,2025-10-27 17:00:00
43,blue-collar,single,secondary,no,318,yes,no,unknown,5,jun,736,2,-1,0,unknown,yes,2025-10-27 18:00:00
54,blue-collar,single,primary,no,-119,yes,no,cellular,13,may,261,1,-1,0,unknown,no,2025-10-27 19:00:00
45,services,married,primary,no,-79,yes,no,cellular,20,apr,59,4,348,2,failure,no,2025-10-27 20:00:00
57,retired,married,primary,no,3401,yes,no,unknown,14,may,271,2,-1,0,unknown,no,2025-10-27 21:00:00
39,management,married,secondary,no,643,yes,no,cellular,4,aug,295,1,-1,0,unknown,no,2025-10-27 22:00:00
49,blue-collar,married,secondary,no,171,no,no,telephone,5,feb,260,6,-1,0,unknown,no,2025-10-27 23:00:00
51,technician,married,secondary,no,0,yes,no,cellular,17,nov,70,1,-1,0,unknown,no,2025-10-28 00:00:00
38,services,married,secondary,no,-768,yes,yes,cellular,16,jul,57,2,-1,0,unknown,no,2025-10-28 01:00:00
49,unemployed,married,secondary,no,207,no,no,telephone,4,may,181,2,-1,0,unknown,no,2025-10-28 02:00:00
37,blue-collar,married,primary,no,-29,yes,yes,cellular,15,may,25,1,350,5,other,no,2025-10-28 03:00:00
39,blue-collar,married,primary,no,477,yes,yes,cellular,21,nov,229,2,-1,0,unknown,no,2025-10-28 04:00:00
44,unemployed,married,secondary,no,0,yes,no,cellular,2,feb,699,1,272,1,failure,yes,2025-10-28 05:00:00
45,management,divorced,secondary,no,0,no,no,cellular,17,jul,395,3,-1,0,unknown,no,2025-10-28 06:00:00
26,unemployed,single,secondary,no,4,no,no,unknown,7,sep,8,1,-1,0,unknown,no,2025-10-28 07:00:00
29,student,single,unknown,no,10332,no,no,cellular,2,nov,46,3,-1,0,unknown,yes,2025-10-28 08:00:00
52,management,married,primary,no,48,no,no,unknown,9,jun,135,2,-1,0,unknown,no,2025-10-28 09:00:00
34,technician,divorced,secondary,no,-324,no,no,cellular,14,aug,166,4,-1,0,unknown,no,2025-10-28 10:00:00
31,blue-collar,married,secondary,no,80,yes,yes,cellular,22,jul,271,1,-1,0,unknown,no,2025-10-28 11:00:00
40,admin.,married,secondary,no,1313,yes,no,cellular,4,may,171,4,-1,0,unknown,no,2025-10-28 12:00:00
35,services,divorced,secondary,no,394,yes,no,unknown,23,may,154,1,-1,0,unknown,no,2025-10-28 13:00:00
26,technician,single,secondary,no,544,yes,yes,unknown,3,jun,56,5,-1,0,unknown,no,2025-10-28 14:00:00
29,admin.,single,secondary,yes,-95,yes,no,unknown,17,jun,269,3,-1,0,unknown,no,2025-10-28 15:00:00
30,student,married,tertiary,no,324,no,no,cellular,25,aug,585,4,-1,0,unknown,no,2025-10-28 16:00:00
58,blue-collar,married,primary,no,3501,yes,no,unknown,15,may,544,3,-1,0,unknown,no,2025-10-28 17:00:00
49,blue-collar,single,primary,no,2623,yes,no,unknown,15,may,291,2,-1,0,unknown,no,2025-10-28 18:00:00
38,management,single,tertiary,no,-974,yes,no,unknown,30,may,120,3,-1,0,unknown,no,2025-10-28 19:00:00
56,technician,single,primary,no,145,yes,no,telephone,6,feb,124,2,9,2,other,no,2025-10-28 20:00:00
53,entrepreneur,divorced,unknown,no,4736,yes,no,unknown,3,jun,676,5,-1,0,unknown,no,2025-10-28 21:00:00
56,blue-collar,divorced,primary,no,-216,yes,no,unknown,26,may,336,1,-1,0,unknown,no,2025-10-28 22:00:00
36,blue-collar,divorced,secondary,no,-158,yes,no,cellular,21,jul,42,6,-1,0,unknown,no,2025-10-28 23:00:00
42,blue-collar,divorced,secondary,no,47,yes,yes,unknown,8,may,141,1,-1,0,unknown,no,2025-10-29 00:00:00
50,unemployed,single,tertiary,no,0,yes,no,cellular,6,aug,102,2,-1,0,unknown,no,2025-10-29 01:00:00
59,management,divorced,tertiary,no,3368,no,no,cellular,14,aug,260,1,-1,0,unknown,no,2025-10-29 02:00:00
50,technician,divorced,secondary,no,376,no,no,cellular,27,aug,142,3,-1,0,unknown,no,2025-10-29 03:00:00
60,technician,married,secondary,no,0,no,no,cellular,25,may,641,4,-1,0,unknown,yes,2025-10-29 04:00:00
33,blue-collar,divorced,primary,no,60,no,no,unknown,9,may,131,1,-1,0,unknown,no,2025-10-29 05:00:00
42,blue-collar,married,secondary,no,525,yes,no,unknown,20,jun,10,6,-1,0,unknown,no,2025-10-29 06:00:00
35,technician,single,tertiary,no,174,yes,no,cellular,5,may,105,1,-1,0,unknown,no,2025-10-29 07:00:00
47,management,married,unknown,no,4189,yes,no,cellular,19,nov,489,3,-1,0,unknown,yes,2025-10-29 08:00:00
34,admin.,divorced,secondary,no,0,yes,yes,cellular,14,jul,194,3,-1,0,unknown,no,2025-10-29 09:00:00
48,blue-collar,married,primary,no,6489,yes,no,unknown,19,may,263,1,-1,0,unknown,no,2025-10-29 10:00:00
58,unknown,divorced,secondary,no,3111,yes,no,cellular,17,nov,111,1,188,2,failure,no,2025-10-29 11:00:00
20,student,single,unknown,no,801,no,no,cellular,11,nov,244,2,-1,0,unknown,yes,2025-10-29 12:00:00
28,admin.,single,secondary,no,25,yes,no,unknown,5,jun,109,2,-1,0,unknown,no,2025-10-29 13:00:00
35,technician,single,tertiary,no,2043,yes,yes,unknown,23,may,159,2,-1,0,unknown,no,2025-10-29 14:00:00
33,management,married,tertiary,no,431,yes,no,telephone,27,oct,51,1,-1,0,unknown,no,2025-10-29 15:00:00
26,services,married,secondary,no,-236,yes,yes,cellular,7,jul,459,1,-1,0,unknown,no,2025-10-29 16:00:00
33,entrepreneur,married,secondary,no,-627,yes,yes,cellular,8,jul,740,1,-1,0,unknown,yes,2025-10-29 17:00:00
48,admin.,divorced,unknown,no,244,yes,no,unknown,9,may,280,1,-1,0,unknown,no,2025-10-29 18:00:00
33,blue-collar,married,tertiary,no,1465,no,no,cellular,19,aug,98,4,-1,0,unknown,no,2025-10-29 19:00:00
39,management,married,tertiary,no,894,yes,no,cellular,20,apr,491,1,326,1,other,no,2025-10-29 20:00:00
27,technician,single,secondary,no,1842,yes,yes,cellular,18,may,687,2,300,1,failure,no,2025-10-29 21:00:00
24,services,married,secondary,no,4500,yes,no,cellular,11,may,733,2,-1,0,unknown,yes,2025-10-29 22:00:00
55,entrepreneur,married,tertiary,no,41923,no,no,cellular,6,aug,69,3,-1,0,unknown,no,2025-10-29 23:00:00
34,admin.,married,secondary,no,580,yes,yes,cellular,11,may,228,1,-1,0,unknown,no,2025-10-30 00:00:00
55,retired,married,secondary,no,143,yes,no,unknown,6,may,42,3,-1,0,unknown,no,2025-10-30 01:00:00
53,blue-collar,divorced,secondary,no,640,yes,no,cellular,11,may,321,2,-1,0,unknown,no,2025-10-30 02:00:00
44,management,married,secondary,no,238,no,no,cellular,19,aug,147,3,-1,0,unknown,no,2025-10-30 03:00:00
31,technician,single,secondary,no,223,no,no,unknown,4,jul,49,1,-1,0,unknown,no,2025-10-30 04:00:00
85,retired,married,primary,no,1255,no,no,cellular,15,jan,233,3,-1,0,unknown,yes,2025-10-30 05:00:00
32,technician,single,secondary,no,43,no,no,cellular,5,aug,159,1,-1,0,unknown,no,2025-10-30 06:00:00
34,admin.,married,secondary,no,3814,yes,no,cellular,11,jul,286,2,-1,0,unknown,no,2025-10-30 07:00:00
45,technician,married,tertiary,no,3168,no,no,cellular,8,aug,109,2,-1,0,unknown,no,2025-10-30 08:00:00
46,admin.,single,secondary,no,148,yes,no,cellular,5,may,85,4,-1,0,unknown,no,2025-10-30 09:00:00
57,management,married,tertiary,no,337,no,no,cellular,5,feb,59,2,-1,0,unknown,no,2025-10-30 10:00:00
39,blue-collar,married,secondary,no,483,yes,no,unknown,5,may,282,1,-1,0,unknown,no,2025-10-30 11:00:00
55,management,divorced,tertiary,no,407,yes,yes,cellular,25,aug,65,8,-1,0,unknown,no,2025-10-30 12:00:00
31,blue-collar,married,secondary,no,631,yes,no,unknown,23,may,248,4,-1,0,unknown,no,2025-10-30 13:00:00
58,retired,married,tertiary,no,-607,no,yes,cellular,28,jan,145,1,-1,0,unknown,no,2025-10-30 14:00:00
39,entrepreneur,married,secondary,no,1261,yes,no,unknown,9,may,129,2,-1,0,unknown,no,2025-10-30 15:00:00
29,housemaid,married,secondary,no,85,yes,no,cellular,14,jul,76,2,-1,0,unknown,no,2025-10-30 16:00:00
30,blue-collar,single,secondary,no,49,no,no,cellular,30,jan,808,2,-1,0,unknown,yes,2025-10-30 17:00:00
31,management,married,tertiary,no,395,yes,no,cellular,9,feb,155,3,-1,0,unknown,no,2025-10-30 18:00:00
47,blue-collar,married,primary,no,362,yes,no,cellular,18,aug,111,8,-1,0,unknown,no,2025-10-30 19:00:00
54,management,married,tertiary,no,446,no,no,cellular,3,mar,133,4,102,4,other,no,2025-10-30 20:00:00
54,self-employed,married,secondary,no,12159,yes,no,unknown,30,may,183,2,-1,0,unknown,no,2025-10-30 21:00:00
41,blue-collar,divorced,primary,no,169,yes,no,cellular,5,may,71,1,-1,0,unknown,no,2025-10-30 22:00:00
42,unemployed,married,primary,no,11,no,no,cellular,7,jul,111,3,-1,0,unknown,no,2025-10-30 23:00:00
52,blue-collar,married,secondary,no,26,yes,no,cellular,8,may,191,2,368,1,failure,no,2025-10-31 00:00:00
51,management,married,tertiary,no,974,no,no,cellular,18,nov,58,1,-1,0,unknown,no,2025-10-31 01:00:00
42,self-employed,single,tertiary,no,580,no,no,cellular,5,feb,393,1,-1,0,unknown,no,2025-10-31 02:00:00
37,technician,married,tertiary,no,127,yes,no,cellular,13,feb,71,1,-1,0,unknown,yes,2025-10-31 03:00:00
41,technician,married,secondary,no,563,yes,no,cellular,13,aug,69,4,-1,0,unknown,no,2025-10-31 04:00:00
58,retired,divorced,tertiary,no,3237,no,no,telephone,31,oct,615,1,-1,0,unknown,yes,2025-10-31 05:00:00
53,blue-collar,divorced,primary,no,2477,yes,no,unknown,13,may,175,2,-1,0,unknown,no,2025-10-31 06:00:00
30,management,single,tertiary,no,565,yes,no,cellular,26,oct,104,1,-1,0,unknown,no,2025-10-31 07:00:00
55,admin.,single,secondary,no,802,yes,yes,unknown,5,may,100,2,-1,0,unknown,no,2025-10-31 08:00:00
28,services,single,secondary,no,281,yes,no,unknown,28,may,201,1,-1,0,unknown,no,2025-10-31 09:00:00
55,entrepreneur,divorced,tertiary,no,1730,no,no,cellular,22,jul,156,3,-1,0,unknown,no,2025-10-31 10:00:00
41,management,married,tertiary,no,-29,no,no,cellular,29,jan,41,2,266,2,failure,no,2025-10-31 11:00:00
46,housemaid,single,tertiary,no,3232,no,no,telephone,15,jun,94,2,-1,0,unknown,no,2025-10-31 12:00:00
35,technician,married,secondary,no,0,no,no,cellular,11,jul,271,2,-1,0,unknown,no,2025-10-31 13:00:00
46,blue-collar,married,primary,no,-768,yes,no,unknown,8,may,194,3,-1,0,unknown,no,2025-10-31 14:00:00
43,blue-collar,married,primary,no,-111,yes,no,cellular,5,may,75,7,-1,0,unknown,no,2025-10-31 15:00:00
33,technician,single,secondary,no,261,yes,no,unknown,14,may,622,1,-1,0,unknown,no,2025-10-31 16:00:00
37,entrepreneur,married,secondary,no,5064,yes,no,unknown,20,may,79,1,-1,0,unknown,no,2025-10-31 17:00:00
36,technician,married,primary,no,4585,yes,no,unknown,29,may,311,3,-1,0,unknown,no,2025-10-31 18:00:00
39,admin.,single,secondary,no,496,yes,no,unknown,12,may,788,2,-1,0,unknown,no,2025-10-31 19:00:00
29,blue-collar,married,primary,no,630,yes,no,cellular,30,jul,219,5,-1,0,unknown,no,2025-10-31 20:00:00
32,technician,single,tertiary,no,360,no,no,cellular,19,nov,164,2,-1,0,unknown,no,2025-10-31 21:00:00
50,management,divorced,tertiary,no,83,yes,no,cellular,21,aug,40,2,-1,0,unknown,no,2025-10-31 22:00:00
33,blue-collar,single,primary,no,447,yes,no,unknown,9,may,180,2,-1,0,unknown,no,2025-10-31 23:00:00
25,unemployed,single,secondary,no,34,no,yes,unknown,4,jul,316,1,-1,0,unknown,no,2025-11-01 00:00:00
35,entrepreneur,single,primary,no,5,no,no,cellular,21,nov,140,3,-1,0,unknown,no,2025-11-01 01:00:00
30,management,single,tertiary,no,3110,yes,no,unknown,20,may,133,1,-1,0,unknown,no,2025-11-01 02:00:00
32,technician,married,secondary,no,348,yes,no,cellular,17,jul,926,1,-1,0,unknown,yes,2025-11-01 03:00:00
26,student,single,secondary,no,611,no,no,cellular,13,aug,138,2,69,3,failure,no,2025-11-01 04:00:00
40,management,married,tertiary,no,198,yes,no,cellular,18,may,214,5,364,8,failure,no,2025-11-01 05:00:00
43,services,married,secondary,no,122,yes,no,cellular,5,may,355,2,-1,0,unknown,no,2025-11-01 06:00:00
39,admin.,married,secondary,no,0,no,no,telephone,12,may,256,4,-1,0,unknown,no,2025-11-01 07:00:00
49,housemaid,married,primary,no,935,no,yes,unknown,1,jul,150,1,-1,0,unknown,no,2025-11-01 08:00:00
40,services,married,secondary,no,-38,yes,yes,cellular,5,feb,121,1,-1,0,unknown,no,2025-11-01 09:00:00
39,blue-collar,divorced,unknown,no,170,yes,no,unknown,6,may,268,2,-1,0,unknown,no,2025-11-01 10:00:00
33,management,single,tertiary,no,206,no,no,cellular,21,aug,231,3,-1,0,unknown,no,2025-11-01 11:00:00
32,blue-collar,married,primary,no,474,yes,no,cellular,20,apr,198,1,-1,0,unknown,no,2025-11-01 12:00:00
41,technician,married,secondary,no,0,no,no,cellular,11,mar,101,1,-1,0,unknown,no,2025-11-01 13:00:00
53,admin.,married,secondary,no,459,no,no,cellular,14,oct,317,6,192,1,success,no,2025-11-01 14:00:00
29,unemployed,single,secondary,no,486,no,no,telephone,30,apr,95,1,-1,0,unknown,no,2025-11-01 15:00:00
51,blue-collar,divorced,primary,no,5,no,no,cellular,29,jul,600,2,-1,0,unknown,yes,2025-11-01 16:00:00
39,technician,married,tertiary,no,2869,no,no,cellular,3,apr,115,1,-1,0,unknown,no,2025-11-01 17:00:00
36,technician,single,secondary,no,380,yes,no,unknown,20,may,134,1,-1,0,unknown,no,2025-11-01 18:00:00
38,management,divorced,tertiary,no,6368,yes,no,cellular,4,may,922,4,-1,0,unknown,yes,2025-11-01 19:00:00
40,admin.,married,secondary,no,538,no,no,unknown,16,jun,167,2,-1,0,unknown,no,2025-11-01 20:00:00
52,housemaid,married,primary,no,310,no,yes,unknown,12,jun,100,4,-1,0,unknown,no,2025-11-01 21:00:00
37,technician,married,secondary,no,64,yes,no,cellular,12,may,239,4,278,2,other,no,2025-11-01 22:00:00
51,management,divorced,tertiary,no,45,no,no,cellular,19,aug,95,4,-1,0,unknown,no,2025-11-01 23:00:00
33,admin.,married,secondary,no,1114,yes,no,cellular,14,jul,250,3,-1,0,unknown,no,2025-11-02 00:00:00
44,management,married,tertiary,no,-68,no,yes,cellular,25,aug,121,4,-1,0,unknown,no,2025-11-02 01:00:00
57,management,divorced,unknown,no,0,no,no,unknown,13,may,95,1,-1,0,unknown,no,2025-11-02 02:00:00
32,admin.,single,secondary,no,2817,yes,no,cellular,21,nov,195,1,-1,0,unknown,no,2025-11-02 03:00:00
47,technician,married,secondary,no,11,no,no,cellular,21,aug,184,3,-1,0,unknown,no,2025-11-02 04:00:00
40,management,married,tertiary,no,24450,no,no,cellular,25,aug,73,2,-1,0,unknown,no,2025-11-02 05:00:00
30,admin.,single,tertiary,no,8,no,yes,cellular,30,jul,76,2,150,1,failure,no,2025-11-02 06:00:00
34,admin.,single,secondary,no,1,no,no,unknown,25,jun,247,1,-1,0,unknown,no,2025-11-02 07:00:00
56,retired,married,primary,no,0,no,no,unknown,11,jun,188,2,-1,0,unknown,no,2025-11-02 08:00:00
61,housemaid,married,primary,no,368,no,no,cellular,8,aug,62,3,-1,0,unknown,no,2025-11-02 09:00:00
41,self-employed,married,secondary,no,305,yes,no,cellular,13,may,174,2,-1,0,unknown,no,2025-11-02 10:00:00
53,management,married,primary,no,3544,no,no,unknown,19,may,195,4,-1,0,unknown,no,2025-11-02 11:00:00
52,admin.,single,secondary,no,726,yes,no,cellular,24,may,699,1,378,9,failure,yes,2025-11-02 12:00:00
44,management,married,secondary,no,4425,no,no,cellular,30,jul,477,2,-1,0,unknown,no,2025-11-02 13:00:00
59,blue-collar,divorced,secondary,no,3573,no,no,cellular,15,may,44,1,-1,0,unknown,no,2025-11-02 14:00:00
26,self-employed,single,tertiary,no,657,no,yes,cellular,17,mar,159,2,-1,0,unknown,no,2025-11-02 15:00:00
48,technician,married,secondary,no,0,yes,yes,unknown,15,may,964,2,-1,0,unknown,no,2025-11-02 16:00:00
32,admin.,single,secondary,no,540,yes,no,cellular,21,nov,379,2,-1,0,unknown,no,2025-11-02 17:00:00
44,technician,single,secondary,no,293,yes,no,cellular,8,may,345,2,358,1,failure,no,2025-11-02 18:00:00
44,blue-collar,married,secondary,no,3610,yes,no,unknown,29,may,23,15,-1,0,unknown,no,2025-11-02 19:00:00
34,technician,single,tertiary,no,783,no,no,cellular,8,jul,281,1,-1,0,unknown,no,2025-11-02 20:00:00
45,management,single,tertiary,no,1411,no,no,cellular,28,may,142,3,-1,0,unknown,no,2025-11-02 21:00:00
56,management,married,tertiary,no,1390,yes,no,cellular,18,nov,543,1,-1,0,unknown,yes,2025-11-02 22:00:00
37,management,married,tertiary,no,4842,yes,no,cellular,25,nov,170,1,-1,0,unknown,no,2025-11-02 23:00:00
35,management,single,tertiary,no,1,yes,no,cellular,5,may,80,1,285,1,failure,no,2025-11-03 00:00:00
31,services,single,unknown,no,347,yes,no,cellular,5,feb,254,3,260,1,failure,no,2025-11-03 01:00:00
37,management,single,secondary,no,45,no,no,cellular,29,aug,99,3,-1,0,unknown,no,2025-11-03 02:00:00
46,blue-collar,married,secondary,no,521,yes,no,cellular,29,jan,246,1,226,3,failure,no,2025-11-03 03:00:00
31,services,single,secondary,no,365,no,no,cellular,9,jun,337,3,-1,0,unknown,no,2025-11-03 04:00:00
34,blue-collar,married,secondary,no,577,no,no,unknown,14,may,337,1,-1,0,unknown,no,2025-11-03 05:00:00
30,services,single,secondary,no,193,yes,no,cellular,29,jan,326,1,244,2,failure,no,2025-11-03 06:00:00
52,blue-collar,divorced,primary,yes,-183,yes,no,unknown,6,may,145,1,-1,0,unknown,no,2025-11-03 07:00:00
47,blue-collar,married,secondary,no,-423,no,no,unknown,9,jun,127,2,-1,0,unknown,no,2025-11-03 08:00:00
28,admin.,single,secondary,no,-625,yes,no,unknown,4,jun,102,1,-1,0,unknown,no,2025-11-03 09:00:00
49,housemaid,married,secondary,no,3,no,no,cellular,20,aug,118,2,-1,0,unknown,no,2025-11-03 10:00:00
29,blue-collar,married,primary,no,25,yes,no,unknown,4,jun,188,2,-1,0,unknown,no,2025-11-03 11:00:00
44,services,married,secondary,no,179,yes,no,unknown,20,jun,75,3,-1,0,unknown,no,2025-11-03 12:00:00
48,blue-collar,divorced,primary,no,0,no,no,unknown,6,jun,248,2,-1,0,unknown,no,2025-11-03 13:00:00
26,management,married,tertiary,no,243,no,no,cellular,26,may,482,1,-1,0,unknown,yes,2025-11-03 14:00:00
28,student,single,tertiary,no,61,yes,no,cellular,16,jul,401,8,-1,0,unknown,no,2025-11-03 15:00:00
59,retired,married,secondary,no,0,no,no,cellular,20,nov,363,2,100,6,other,no,2025-11-03 16:00:00
57,blue-collar,married,secondary,no,2192,no,no,unknown,15,may,208,2,-1,0,unknown,no,2025-11-03 17:00:00
49,services,single,secondary,no,5028,yes,no,unknown,12,may,891,1,-1,0,unknown,no,2025-11-03 18:00:00
56,blue-collar,divorced,primary,no,-9,yes,yes,cellular,8,may,728,1,-1,0,unknown,yes,2025-11-03 19:00:00
47,management,single,tertiary,no,4402,no,no,telephone,10,dec,805,1,190,1,other,yes,2025-11-03 20:00:00
38,blue-collar,married,secondary,no,730,yes,no,cellular,20,apr,19,5,328,8,other,no,2025-11-03 21:00:00
29,services,single,secondary,no,887,no,no,cellular,4,feb,343,1,-1,0,unknown,no,2025-11-03 22:00:00
42,blue-collar,married,secondary,no,9359,yes,no,unknown,15,may,197,1,-1,0,unknown,no,2025-11-03 23:00:00
49,technician,married,secondary,no,788,no,no,unknown,17,jun,162,7,-1,0,unknown,no,2025-11-04 00:00:00
55,retired,married,secondary,no,708,yes,no,unknown,13,may,901,2,-1,0,unknown,no,2025-11-04 01:00:00
84,retired,divorced,primary,no,2619,no,no,telephone,8,feb,145,2,115,2,failure,no,2025-11-04 02:00:00
35,self-employed,married,tertiary,no,1178,yes,yes,cellular,14,oct,727,3,182,2,other,no,2025-11-04 03:00:00
34,technician,married,tertiary,no,691,yes,yes,unknown,2,jun,70,1,-1,0,unknown,no,2025-11-04 04:00:00
43,entrepreneur,single,tertiary,no,42,no,no,cellular,7,jul,285,1,-1,0,unknown,no,2025-11-04 05:00:00
43,technician,single,secondary,no,214,yes,no,cellular,14,may,335,1,-1,0,unknown,no,2025-11-04 06:00:00
33,management,married,tertiary,no,373,no,no,cellular,28,jan,384,1,-1,0,unknown,no,2025-11-04 07:00:00
53,admin.,single,secondary,no,393,no,no,cellular,29,jan,69,1,-1,0,unknown,no,2025-11-04 08:00:00
36,blue-collar,married,secondary,no,324,yes,yes,cellular,16,jul,830,1,-1,0,unknown,yes,2025-11-04 09:00:00
38,blue-collar,married,secondary,no,360,yes,no,unknown,14,may,220,2,-1,0,unknown,no,2025-11-04 10:00:00
42,technician,married,secondary,no,314,no,no,cellular,27,aug,11,22,-1,0,unknown,no,2025-11-04 11:00:00
43,blue-collar,single,secondary,no,592,yes,no,cellular,14,may,260,1,-1,0,unknown,no,2025-11-04 12:00:00
56,technician,married,tertiary,no,1476,no,no,telephone,31,jul,40,3,-1,0,unknown,no,2025-11-04 13:00:00
58,blue-collar,married,secondary,no,6004,yes,no,cellular,13,may,133,1,274,6,failure,no,2025-11-04 14:00:00
76,retired,married,secondary,no,242,no,no,telephone,16,sep,994,3,-1,0,unknown,no,2025-11-04 15:00:00
42,management,married,tertiary,no,-700,yes,no,unknown,14,may,110,1,-1,0,unknown,no,2025-11-04 16:00:00
55,management,married,tertiary,no,73,yes,no,unknown,5,may,142,2,-1,0,unknown,no,2025-11-04 17:00:00
21,student,single,secondary,no,130,no,no,cellular,11,may,113,2,273,4,failure,no,2025-11-04 18:00:00
46,management,married,tertiary,no,99,yes,no,cellular,23,jul,569,1,-1,0,unknown,no,2025-11-04 19:00:00
46,self-employed,married,primary,no,5442,yes,no,cellular,18,jul,115,4,-1,0,unknown,no,2025-11-04 20:00:00
