age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,event_time
38,services,single,secondary,no,91,no,no,cellular,2,mar,207,1,-1,0,unknown,yes,2025-06-18 04:00:00
39,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,165,2,-1,0,unknown,no,2025-06-18 05:00:00
42,management,married,tertiary,no,7,no,no,cellular,20,aug,582,7,-1,0,unknown,no,2025-06-18 06:00:00
44,entrepreneur,married,tertiary,no,3689,yes,no,unknown,16,may,134,3,-1,0,unknown,no,2025-06-18 07:00:00
26,blue-collar,single,secondary,yes,-685,yes,yes,cellular,28,jul,314,4,-1,0,unknown,no,2025-06-18 08:00:00
44,management,married,tertiary,no,673,no,no,cellular,5,feb,105,1,-1,0,unknown,no,2025-06-18 09:00:00
27,blue-collar,married,secondary,no,106,yes,no,unknown,8,may,207,2,-1,0,unknown,no,2025-06-18 10:00:00
32,technician,single,secondary,no,34,no,no,cellular,22,aug,210,2,-1,0,unknown,no,2025-06-18 11:00:00
53,technician,married,secondary,no,4541,yes,no,unknown,15,may,190,6,-1,0,unknown,no,2025-06-18 12:00:00
33,management,single,tertiary,no,2934,no,no,cellular,30,oct,59,1,-1,0,unknown,no,2025-06-18 13:00:00
53,unemployed,single,secondary,no,6248,no,no,cellular,28,jan,885,1,-1,0,unknown,no,2025-06-18 14:00:00
53,services,married,secondary,no,6170,no,no,cellular,13,aug,838,4,-1,0,unknown,yes,2025-06-18 15:00:00
35,housemaid,single,secondary,no,-122,yes,yes,cellular,13,may,97,5,-1,0,unknown,no,2025-06-18 16:00:00
37,self-employed,married,secondary,no,2235,no,no,unknown,18,jun,94,1,-1,0,unknown,no,2025-06-18 17:00:00
34,technician,single,secondary,no,161,no,no,cellular,21,aug,406,1,-1,0,unknown,no,2025-06-18 18:00:00
39,blue-collar,married,secondary,no,23,yes,no,unknown,12,may,22,5,-1,0,unknown,no,2025-06-18 19:00:00
29,admin.,married,secondary,no,2121,no,no,cellular,16,apr,281,1,342,2,other,no,2025-06-18 20:00:00
50,admin.,married,primary,no,458,yes,no,cellular,6,may,116,2,363,1,failure,no,2025-06-18 21:00:00
35,services,married,secondary,no,377,no,yes,cellular,31,jul,30,13,-1,0,unknown,no,2025-06-18 22:00:00
58,entrepreneur,married,tertiary,no,0,yes,yes,cellular,4,feb,304,2,229,2,failure,no,2025-06-18 23:00:00
48,blue-collar,married,primary,no,680,yes,no,unknown,15,may,387,4,-1,0,unknown,no,2025-06-19 00:00:00
25,student,single,tertiary,no,241,no,no,cellular,26,may,351,1,-1,0,unknown,no,2025-06-19 01:00:00
57,services,married,primary,no,491,yes,no,cellular,15,apr,1217,3,-1,0,unknown,yes,2025-06-19 02:00:00
34,blue-collar,married,primary,no,392,yes,no,cellular,18,may,180,3,360,1,failure,no,2025-06-19 03:00:00
51,technician,married,secondary,no,805,no,no,cellular,13,aug,270,2,-1,0,unknown,no,2025-06-19 04:00:00
48,services,divorced,secondary,no,4906,yes,no,cellular,20,nov,200,1,190,1,failure,no,2025-06-19 05:00:00
41,management,married,tertiary,no,-556,yes,yes,unknown,26,may,127,3,-1,0,unknown,no,2025-06-19 06:00:00
44,management,married,tertiary,no,38,no,no,cellular,22,aug,98,5,-1,0,unknown,no,2025-06-19 07:00:00
36,technician,married,secondary,no,216,no,no,cellular,29,aug,80,2,-1,0,unknown,no,2025-06-19 08:00:00
29,technician,single,secondary,no,-218,yes,no,cellular,18,may,73,2,-1,0,unknown,no,2025-06-19 09:00:00
55,retired,married,primary,no,-966,no,yes,cellular,14,may,104,1,-1,0,unknown,no,2025-06-19 10:00:00
25,student,single,secondary,no,319,yes,no,cellular,20,apr,48,3,-1,0,unknown,no,2025-06-19 11:00:00
25,blue-collar,single,primary,no,6,yes,yes,unknown,27,may,174,2,-1,0,unknown,no,2025-06-19 12:00:00
38,management,married,tertiary,no,3228,no,no,cellular,27,aug,123,8,-1,0,unknown,no,2025-06-19 13:00:00
32,management,single,tertiary,no,3552,no,no,cellular,20,nov,310,3,-1,0,unknown,no,2025-06-19 14:00:00
40,management,married,tertiary,no,121,no,no,unknown,8,may,82,1,-1,0,unknown,no,2025-06-19 15:00:00
33,unemployed,married,secondary,no,66,no,yes,cellular,30,jul,189,8,-1,0,unknown,no,2025-06-19 16:00:00
31,admin.,single,secondary,no,121,yes,no,unknown,20,may,187,1,-1,0,unknown,no,2025-06-19 17:00:00
58,technician,married,tertiary,no,883,no,no,cellular,1,jun,373,2,-1,0,unknown,no,2025-06-19 18:00:00
35,blue-collar,married,secondary,no,270,yes,yes,cellular,6,apr,332,2,335,1,failure,no,2025-06-19 19:00:00
33,management,married,tertiary,no,685,no,no,unknown,17,nov,53,1,-1,0,unknown,no,2025-06-19 20:00:00
32,management,married,tertiary,no,141,yes,yes,cellular,22,aug,10,13,-1,0,unknown,no,2025-06-19 21:00:00
30,management,married,tertiary,no,739,no,no,cellular,17,mar,163,2,-1,0,unknown,no,2025-06-19 22:00:00
34,services,single,tertiary,no,88,no,no,cellular,5,jun,206,1,99,1,failure,no,2025-06-19 23:00:00
29,management,single,tertiary,no,42,yes,no,unknown,26,jun,91,4,-1,0,unknown,no,2025-06-20 00:00:00
39,management,married,secondary,no,6012,no,no,telephone,19,nov,140,1,119,2,failure,no,2025-06-20 01:00:00
25,blue-collar,married,secondary,no,2307,yes,no,cellular,31,jul,104,5,-1,0,unknown,no,2025-06-20 02:00:00
45,management,married,unknown,no,169,no,no,cellular,5,feb,58,1,-1,0,unknown,no,2025-06-20 03:00:00
34,technician,married,secondary,no,133,no,no,cellular,12,may,171,2,181,3,success,yes,2025-06-20 04:00:00
29,blue-collar,married,secondary,no,508,yes,yes,unknown,19,jun,262,5,-1,0,unknown,no,2025-06-20 05:00:00
52,blue-collar,married,primary,no,230,yes,no,cellular,6,may,198,2,170,2,failure,no,2025-06-20 06:00:00
54,technician,divorced,secondary,no,447,yes,no,unknown,14,may,146,4,-1,0,unknown,no,2025-06-20 07:00:00
79,retired,married,primary,no,3025,no,no,telephone,11,mar,184,1,90,6,success,no,2025-06-20 08:00:00
49,technician,married,secondary,no,905,no,no,cellular,21,dec,385,7,131,2,failure,no,2025-06-20 09:00:00
35,blue-collar,single,secondary,no,341,no,yes,cellular,4,feb,348,2,-1,0,unknown,no,2025-06-20 10:00:00
40,blue-collar,married,secondary,no,0,yes,yes,unknown,29,may,245,3,-1,0,unknown,no,2025-06-20 11:00:00
52,management,married,tertiary,no,1319,yes,no,cellular,17,nov,113,1,-1,0,unknown,no,2025-06-20 12:00:00
37,blue-collar,married,unknown,no,0,yes,no,cellular,21,nov,184,1,-1,0,unknown,no,2025-06-20 13:00:00
59,services,married,secondary,no,2965,yes,no,cellular,13,may,1970,3,-1,0,unknown,yes,2025-06-20 14:00:00
24,admin.,single,tertiary,no,674,yes,no,cellular,6,jul,267,1,-1,0,unknown,yes,2025-06-20 15:00:00
32,admin.,divorced,secondary,no,2017,no,yes,cellular,17,jul,686,1,-1,0,unknown,no,2025-06-20 16:00:00
35,admin.,single,secondary,no,424,yes,no,cellular,20,apr,23,4,-1,0,unknown,no,2025-06-20 17:00:00
45,admin.,married,secondary,no,5346,yes,yes,unknown,21,oct,187,1,-1,0,unknown,yes,2025-06-20 18:00:00
40,blue-collar,married,primary,no,2495,yes,no,cellular,12,may,135,2,354,3,other,no,2025-06-20 19:00:00
33,unemployed,married,tertiary,no,3335,no,no,cellular,18,aug,98,6,-1,0,unknown,no,2025-06-20 20:00:00
31,self-employed,married,secondary,no,581,yes,no,cellular,14,may,303,3,174,3,failure,no,2025-06-20 21:00:00
39,services,married,tertiary,no,6497,no,no,unknown,18,jun,567,1,-1,0,unknown,no,2025-06-20 22:00:00
46,services,married,secondary,no,2703,no,no,cellular,11,aug,211,6,-1,0,unknown,no,2025-06-20 23:00:00
31,services,single,secondary,no,516,yes,no,unknown,13,may,271,2,-1,0,unknown,no,2025-06-21 00:00:00
44,management,single,primary,no,4,no,no,cellular,29,jul,163,3,-1,0,unknown,no,2025-06-21 01:00:00
43,admin.,single,secondary,no,426,yes,no,cellular,11,may,76,2,304,2,failure,no,2025-06-21 02:00:00
34,unemployed,divorced,tertiary,no,182,yes,no,cellular,2,feb,170,1,-1,0,unknown,no,2025-06-21 03:00:00
80,retired,married,primary,no,1021,no,no,telephone,26,feb,37,1,-1,0,unknown,no,2025-06-21 04:00:00
32,student,single,tertiary,no,290,yes,no,cellular,5,may,18,6,-1,0,unknown,no,2025-06-21 05:00:00
34,management,married,secondary,no,487,yes,no,unknown,8,may,442,2,-1,0,unknown,no,2025-06-21 06:00:00
36,technician,married,secondary,no,474,yes,no,unknown,27,may,59,1,-1,0,unknown,no,2025-06-21 07:00:00
58,retired,married,primary,no,331,yes,no,unknown,19,may,145,4,-1,0,unknown,no,2025-06-21 08:00:00
32,technician,single,unknown,no,317,yes,no,unknown,21,may,394,2,-1,0,unknown,no,2025-06-21 09:00:00
29,unemployed,single,secondary,no,25,no,no,cellular,14,apr,207,2,-1,0,unknown,yes,2025-06-21 10:00:00
45,admin.,married,secondary,no,-183,yes,no,unknown,16,may,215,3,-1,0,unknown,no,2025-06-21 11:00:00
36,blue-collar,single,secondary,no,111,yes,no,cellular,6,may,174,3,-1,0,unknown,no,2025-06-21 12:00:00
45,management,married,tertiary,no,409,no,no,unknown,11,jun,144,1,-1,0,unknown,no,2025-06-21 13:00:00
38,management,single,tertiary,no,0,no,no,cellular,24,jul,164,1,-1,0,unknown,no,2025-06-21 14:00:00
34,admin.,married,secondary,no,396,yes,no,cellular,16,jul,101,3,-1,0,unknown,no,2025-06-21 15:00:00
50,housemaid,divorced,secondary,no,0,no,no,telephone,13,aug,43,1,105,2,failure,no,2025-06-21 16:00:00
35,technician,married,secondary,no,-360,yes,no,cellular,21,jul,169,1,-1,0,unknown,no,2025-06-21 17:00:00
53,services,married,secondary,no,1242,no,no,cellular,11,aug,168,2,-1,0,unknown,no,2025-06-21 18:00:00
31,blue-collar,married,secondary,no,1358,yes,no,unknown,2,jun,527,1,-1,0,unknown,no,2025-06-21 19:00:00
28,admin.,single,unknown,no,2736,no,no,cellular,8,jul,705,1,-1,0,unknown,yes,2025-06-21 20:00:00
39,admin.,single,unknown,no,0,yes,no,cellular,11,may,62,1,-1,0,unknown,no,2025-06-21 21:00:00
37,admin.,single,secondary,no,140,yes,no,unknown,6,may,310,1,-1,0,unknown,no,2025-06-21 22:00:00
49,services,married,tertiary,no,475,yes,no,cellular,28,jul,273,2,-1,0,unknown,no,2025-06-21 23:00:00
36,admin.,divorced,tertiary,no,4708,no,no,cellular,3,dec,284,1,171,1,failure,yes,2025-06-22 00:00:00
32,management,single,tertiary,no,41,yes,no,cellular,7,may,449,1,338,1,other,no,2025-06-22 01:00:00
30,technician,divorced,tertiary,no,-317,yes,no,unknown,7,may,381,2,-1,0,unknown,no,2025-06-22 02:00:00
46,management,single,tertiary,no,0,no,no,cellular,22,aug,686,2,-1,0,unknown,yes,2025-06-22 03:00:00
27,blue-collar,married,primary,no,1002,yes,no,unknown,3,jun,583,1,-1,0,unknown,no,2025-06-22 04:00:00
33,services,divorced,secondary,no,392,yes,yes,unknown,7,may,254,1,-1,0,unknown,no,2025-06-22 05:00:00
52,blue-collar,married,primary,no,994,no,no,cellular,22,aug,109,2,-1,0,unknown,no,2025-06-22 06:00:00
33,services,single,secondary,no,245,yes,no,unknown,2,jun,140,3,-1,0,unknown,no,2025-06-22 07:00:00
60,services,married,secondary,no,594,yes,no,cellular,3,feb,35,7,265,5,other,no,2025-06-22 08:00:00
29,unknown,single,primary,no,50,yes,no,unknown,7,may,50,2,-1,0,unknown,no,2025-06-22 09:00:00
71,retired,married,tertiary,no,2887,no,no,cellular,30,jun,128,1,-1,0,unknown,yes,2025-06-22 10:00:00
28,technician,single,tertiary,no,-31,yes,no,unknown,19,may,257,1,-1,0,unknown,no,2025-06-22 11:00:00
24,blue-collar,single,secondary,no,383,no,no,cellular,27,may,101,1,-1,0,unknown,no,2025-06-22 12:00:00
31,admin.,married,secondary,no,35,no,no,cellular,30,apr,615,1,-1,0,unknown,yes,2025-06-22 13:00:00
28,services,single,secondary,no,126,no,no,cellular,7,jul,321,1,-1,0,unknown,no,2025-06-22 14:00:00
34,admin.,married,tertiary,no,899,yes,no,cellular,9,apr,627,2,141,7,failure,no,2025-06-22 15:00:00
32,admin.,single,secondary,no,-267,no,yes,cellular,7,jul,98,1,-1,0,unknown,no,2025-06-22 16:00:00
30,management,single,tertiary,no,502,no,no,cellular,11,oct,463,3,95,6,success,yes,2025-06-22 17:00:00
40,management,married,tertiary,no,12409,yes,no,cellular,12,aug,196,2,-1,0,unknown,no,2025-06-22 18:00:00
45,management,single,tertiary,no,0,no,no,unknown,12,may,55,2,-1,0,unknown,no,2025-06-22 19:00:00
39,admin.,married,secondary,no,168,yes,no,cellular,19,nov,183,1,-1,0,unknown,no,2025-06-22 20:00:00
36,blue-collar,married,secondary,no,-173,yes,no,cellular,18,may,197,3,-1,0,unknown,no,2025-06-22 21:00:00
39,management,single,unknown,no,2887,yes,no,unknown,7,may,42,2,-1,0,unknown,no,2025-06-22 22:00:00
38,management,divorced,tertiary,no,112,yes,no,cellular,7,aug,266,4,-1,0,unknown,no,2025-06-22 23:00:00
43,technician,divorced,secondary,no,1612,no,no,cellular,25,may,262,2,353,1,other,yes,2025-06-23 00:00:00
45,blue-collar,married,secondary,no,-1400,yes,no,unknown,16,may,172,4,-1,0,unknown,no,2025-06-23 01:00:00
51,management,married,secondary,no,441,yes,no,cellular,7,may,189,2,167,2,other,no,2025-06-23 02:00:00
45,self-employed,married,tertiary,no,35589,no,no,telephone,18,nov,570,2,-1,0,unknown,no,2025-06-23 03:00:00
29,services,single,secondary,no,1008,yes,no,unknown,23,may,426,9,-1,0,unknown,no,2025-06-23 04:00:00
52,housemaid,married,primary,no,1340,no,no,unknown,5,jun,175,1,-1,0,unknown,no,2025-06-23 05:00:00
35,technician,single,tertiary,no,354,yes,no,cellular,4,aug,146,3,-1,0,unknown,no,2025-06-23 06:00:00
38,blue-collar,married,primary,no,168,yes,yes,telephone,13,may,212,3,-1,0,unknown,no,2025-06-23 07:00:00
40,management,married,tertiary,no,917,yes,no,unknown,20,may,292,1,-1,0,unknown,no,2025-06-23 08:00:00
35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,1397,3,-1,0,unknown,yes,2025-06-23 09:00:00
30,management,single,tertiary,no,775,yes,no,unknown,16,jun,124,2,-1,0,unknown,no,2025-06-23 10:00:00
58,unknown,married,primary,no,15,no,no,cellular,11,aug,57,2,-1,0,unknown,no,2025-06-23 11:00:00
43,blue-collar,single,primary,no,13620,yes,no,cellular,20,nov,128,1,-1,0,unknown,no,2025-06-23 12:00:00
30,blue-collar,married,secondary,no,203,yes,no,cellular,5,may,18,6,-1,0,unknown,no,2025-06-23 13:00:00
32,technician,divorced,tertiary,no,267,no,no,cellular,26,may,128,1,-1,0,unknown,no,2025-06-23 14:00:00
43,admin.,married,secondary,no,477,yes,no,cellular,27,feb,476,2,-1,0,unknown,no,2025-06-23 15:00:00
47,blue-collar,married,primary,no,643,yes,no,unknown,20,jun,18,6,-1,0,unknown,no,2025-06-23 16:00:00
43,management,married,tertiary,yes,0,no,no,cellular,21,jul,455,2,-1,0,unknown,no,2025-06-23 17:00:00
42,admin.,single,secondary,no,2534,no,no,cellular,29,jul,105,2,-1,0,unknown,no,2025-06-23 18:00:00
35,technician,married,secondary,no,2789,yes,no,cellular,4,sep,256,2,94,1,failure,no,2025-06-23 19:00:00
43,self-employed,married,secondary,no,2940,no,no,cellular,29,jan,108,1,-1,0,unknown,no,2025-06-23 20:00:00
33,entrepreneur,single,secondary,no,339,yes,no,unknown,12,may,212,2,-1,0,unknown,no,2025-06-23 21:00:00
27,admin.,single,secondary,no,685,yes,no,unknown,6,jun,672,2,-1,0,unknown,no,2025-06-23 22:00:00
33,unemployed,single,tertiary,no,14889,yes,no,cellular,3,feb,22,3,-1,0,unknown,no,2025-06-23 23:00:00
35,management,divorced,secondary,no,124,yes,no,cellular,16,apr,48,4,146,5,failure,no,2025-06-24 00:00:00
25,services,single,secondary,no,-107,yes,no,cellular,14,may,156,1,-1,0,unknown,no,2025-06-24 01:00:00
35,housemaid,married,tertiary,no,11219,no,no,cellular,23,feb,135,1,195,3,failure,no,2025-06-24 02:00:00
44,unemployed,single,unknown,no,3938,yes,no,cellular,21,nov,200,1,-1,0,unknown,no,2025-06-24 03:00:00
31,services,married,secondary,no,851,yes,no,cellular,21,nov,158,1,-1,0,unknown,no,2025-06-24 04:00:00
27,technician,married,secondary,no,0,yes,no,cellular,28,jul,55,6,-1,0,unknown,no,2025-06-24 05:00:00
49,entrepreneur,single,tertiary,no,2209,no,no,cellular,18,aug,307,1,-1,0,unknown,no,2025-06-24 06:00:00
38,admin.,single,secondary,no,144,yes,no,cellular,18,may,177,1,-1,0,unknown,no,2025-06-24 07:00:00
44,admin.,married,secondary,no,0,no,no,cellular,31,jul,209,1,-1,0,unknown,no,2025-06-24 08:00:00
33,admin.,married,secondary,no,89,no,no,telephone,10,jul,524,3,-1,0,unknown,no,2025-06-24 09:00:00
39,entrepreneur,married,secondary,no,689,no,no,cellular,30,jul,240,3,-1,0,unknown,no,2025-06-24 10:00:00
26,management,single,tertiary,no,1222,no,yes,cellular,11,feb,108,1,-1,0,unknown,no,2025-06-24 11:00:00
37,unemployed,single,tertiary,no,953,yes,no,cellular,2,feb,102,1,155,5,failure,no,2025-06-24 12:00:00
31,management,single,tertiary,no,147,no,no,cellular,13,sep,81,3,96,5,success,no,2025-06-24 13:00:00
38,self-employed,married,tertiary,no,0,no,yes,cellular,15,jul,77,3,-1,0,unknown,no,2025-06-24 14:00:00
54,technician,married,secondary,no,10185,no,no,cellular,12,feb,251,1,186,3,success,yes,2025-06-24 15:00:00
42,management,single,tertiary,yes,0,no,yes,cellular,21,aug,384,5,-1,0,unknown,no,2025-06-24 16:00:00
42,services,married,secondary,no,1545,yes,no,cellular,17,apr,426,3,323,3,failure,no,2025-06-24 17:00:00
33,blue-collar,married,secondary,no,523,yes,no,cellular,18,may,18,5,360,5,failure,no,2025-06-24 18:00:00
39,services,married,secondary,no,54,yes,no,cellular,10,jul,466,1,-1,0,unknown,no,2025-06-24 19:00:00
33,blue-collar,married,secondary,no,215,no,no,cellular,15,apr,166,1,-1,0,unknown,no,2025-06-24 20:00:00
49,services,married,secondary,no,0,yes,no,telephone,17,nov,96,1,-1,0,unknown,no,2025-06-24 21:00:00
29,blue-collar,single,secondary,no,415,no,yes,cellular,28,jan,161,1,-1,0,unknown,no,2025-06-24 22:00:00
35,self-employed,single,secondary,no,250,no,no,unknown,20,jun,170,1,-1,0,unknown,no,2025-06-24 23:00:00
43,admin.,married,secondary,no,877,yes,no,cellular,2,feb,135,1,-1,0,unknown,no,2025-06-25 00:00:00
43,technician,single,secondary,no,145,no,no,cellular,14,jul,341,3,-1,0,unknown,no,2025-06-25 01:00:00
46,services,divorced,secondary,no,755,no,no,cellular,28,jan,246,1,-1,0,unknown,no,2025-06-25 02:00:00
57,retired,married,secondary,no,455,yes,no,cellular,7,may,361,1,-1,0,unknown,no,2025-06-25 03:00:00
50,blue-collar,married,unknown,no,51,no,no,telephone,27,jan,199,3,-1,0,unknown,no,2025-06-25 04:00:00
31,blue-collar,married,primary,no,2198,no,no,cellular,21,nov,423,2,172,2,failure,no,2025-06-25 05:00:00
60,technician,married,secondary,no,0,no,no,cellular,19,aug,83,2,-1,0,unknown,no,2025-06-25 06:00:00
45,technician,divorced,secondary,no,1738,no,no,cellular,7,aug,114,2,-1,0,unknown,no,2025-06-25 07:00:00
47,technician,married,secondary,no,2480,no,no,cellular,6,aug,763,2,-1,0,unknown,yes,2025-06-25 08:00:00
33,services,married,secondary,no,4789,yes,yes,cellular,11,may,220,1,339,4,failure,no,2025-06-25 09:00:00
52,admin.,divorced,secondary,no,48,no,yes,cellular,17,nov,591,1,-1,0,unknown,no,2025-06-25 10:00:00
55,blue-collar,married,secondary,no,5874,no,no,unknown,19,jun,229,1,-1,0,unknown,no,2025-06-25 11:00:00
31,technician,divorced,secondary,no,0,no,no,cellular,29,aug,256,2,-1,0,unknown,no,2025-06-25 12:00:00
42,blue-collar,married,primary,no,1673,yes,no,cellular,17,apr,636,3,-1,0,unknown,yes,2025-06-25 13:00:00
44,management,married,secondary,no,13054,yes,no,unknown,20,jun,23,7,-1,0,unknown,no,2025-06-25 14:00:00
34,management,single,tertiary,no,0,yes,no,unknown,21,may,759,1,-1,0,unknown,no,2025-06-25 15:00:00
34,technician,married,secondary,no,1072,no,yes,cellular,5,feb,136,1,252,2,failure,no,2025-06-25 16:00:00
29,blue-collar,married,primary,no,459,yes,yes,cellular,17,apr,202,3,318,1,failure,no,2025-06-25 17:00:00
29,blue-collar,married,secondary,no,1171,yes,no,unknown,28,may,565,2,-1,0,unknown,no,2025-06-25 18:00:00
59,services,married,secondary,no,204,no,no,cellular,23,jul,286,2,-1,0,unknown,no,2025-06-25 19:00:00
35,technician,married,secondary,no,0,no,no,cellular,20,nov,251,1,-1,0,unknown,no,2025-06-25 20:00:00
34,admin.,married,secondary,no,747,yes,yes,cellular,17,apr,248,2,-1,0,unknown,no,2025-06-25 21:00:00
35,management,married,tertiary,no,1582,no,no,telephone,21,jul,37,1,-1,0,unknown,no,2025-06-25 22:00:00
60,retired,divorced,primary,no,1327,yes,yes,unknown,14,may,80,1,-1,0,unknown,no,2025-06-25 23:00:00
33,technician,single,secondary,no,235,yes,no,cellular,20,apr,352,1,-1,0,unknown,no,2025-06-26 00:00:00
32,self-employed,married,tertiary,no,1676,yes,no,cellular,9,sep,223,2,-1,0,unknown,no,2025-06-26 01:00:00
42,self-employed,married,secondary,no,1216,yes,no,cellular,23,apr,296,1,521,1,failure,yes,2025-06-26 02:00:00
28,blue-collar,single,secondary,no,438,yes,no,cellular,5,feb,347,2,-1,0,unknown,no,2025-06-26 03:00:00
40,services,divorced,secondary,no,49,no,yes,cellular,18,jul,191,1,-1,0,unknown,no,2025-06-26 04:00:00
33,management,married,tertiary,no,901,no,no,cellular,11,aug,76,2,-1,0,unknown,no,2025-06-26 05:00:00
29,admin.,married,secondary,no,494,yes,no,unknown,26,may,341,2,-1,0,unknown,no,2025-06-26 06:00:00
37,blue-collar,married,primary,no,190,yes,yes,unknown,8,may,194,1,-1,0,unknown,no,2025-06-26 07:00:00
51,technician,married,primary,no,223,yes,no,unknown,5,jun,131,3,-1,0,unknown,no,2025-06-26 08:00:00
28,technician,single,secondary,no,390,no,yes,cellular,23,jul,475,2,-1,0,unknown,no,2025-06-26 09:00:00
47,blue-collar,married,primary,no,421,yes,yes,unknown,5,jun,52,1,-1,0,unknown,no,2025-06-26 10:00:00
40,management,single,tertiary,no,0,no,no,cellular,6,aug,641,6,-1,0,unknown,yes,2025-06-26 11:00:00
56,housemaid,single,primary,no,1,no,no,unknown,11,jun,83,2,-1,0,unknown,no,2025-06-26 12:00:00
29,admin.,single,secondary,no,25,yes,no,cellular,14,may,244,1,343,2,failure,no,2025-06-26 13:00:00
56,technician,married,secondary,no,264,yes,yes,cellular,7,may,639,2,280,5,success,no,2025-06-26 14:00:00
42,blue-collar,married,primary,no,-181,yes,no,unknown,15,may,297,3,-1,0,unknown,no,2025-06-26 15:00:00
30,management,single,tertiary,no,478,no,no,cellular,12,aug,193,3,-1,0,unknown,no,2025-06-26 16:00:00
33,blue-collar,single,primary,no,0,no,no,telephone,9,jul,83,1,-1,0,unknown,no,2025-06-26 17:00:00
46,admin.,married,secondary,no,3098,yes,no,telephone,21,nov,192,9,-1,0,unknown,no,2025-06-26 18:00:00
32,blue-collar,married,primary,no,410,yes,no,unknown,23,may,115,2,-1,0,unknown,no,2025-06-26 19:00:00
35,admin.,married,secondary,no,0,no,no,unknown,12,jun,88,2,-1,0,unknown,no,2025-06-26 20:00:00
36,blue-collar,married,primary,no,4143,no,yes,unknown,16,jun,78,5,-1,0,unknown,no,2025-06-26 21:00:00
57,housemaid,married,secondary,no,992,no,no,unknown,9,jun,329,3,-1,0,unknown,no,2025-06-26 22:00:00
51,management,divorced,tertiary,no,2011,yes,no,cellular,20,nov,118,3,-1,0,unknown,no,2025-06-26 23:00:00
36,management,married,secondary,no,565,no,no,cellular,27,mar,300,1,-1,0,unknown,yes,2025-06-27 00:00:00
47,technician,married,primary,no,145,yes,no,unknown,7,may,157,6,-1,0,unknown,no,2025-06-27 01:00:00
54,unemployed,single,secondary,no,380,no,no,cellular,17,nov,696,2,-1,0,unknown,yes,2025-06-27 02:00:00
23,student,single,secondary,no,1234,no,no,cellular,15,feb,379,1,91,1,success,yes,2025-06-27 03:00:00
53,retired,married,secondary,no,1300,no,no,unknown,6,jun,420,1,-1,0,unknown,no,2025-06-27 04:00:00
40,blue-collar,married,secondary,no,1451,no,no,cellular,30,sep,117,1,121,1,success,yes,2025-06-27 05:00:00
30,student,single,secondary,no,61,no,yes,cellular,5,feb,133,5,8,2,other,no,2025-06-27 06:00:00
41,student,single,secondary,no,1934,yes,no,cellular,21,nov,162,2,-1,0,unknown,no,2025-06-27 07:00:00
38,blue-collar,married,primary,no,178,yes,no,unknown,20,may,245,1,-1,0,unknown,no,2025-06-27 08:00:00
29,management,single,tertiary,no,7345,no,no,cellular,30,apr,222,1,-1,0,unknown,no,2025-06-27 09:00:00
49,management,married,tertiary,no,322,no,no,cellular,6,aug,72,4,-1,0,unknown,no,2025-06-27 10:00:00
40,self-employed,married,secondary,no,1749,no,no,cellular,14,jul,767,12,-1,0,unknown,no,2025-06-27 11:00:00
28,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,245,3,-1,0,unknown,no,2025-06-27 12:00:00
42,housemaid,single,primary,no,206,no,yes,cellular,24,jul,148,1,-1,0,unknown,no,2025-06-27 13:00:00
55,services,married,secondary,no,408,yes,no,cellular,29,jul,314,2,-1,0,unknown,no,2025-06-27 14:00:00
31,management,single,tertiary,no,1836,yes,no,cellular,12,aug,177,2,-1,0,unknown,no,2025-06-27 15:00:00
52,technician,married,secondary,no,195,yes,no,cellular,26,may,145,1,98,2,failure,no,2025-06-27 16:00:00
37,technician,married,secondary,yes,693,no,no,unknown,12,jun,75,1,-1,0,unknown,no,2025-06-27 17:00:00
30,technician,single,secondary,yes,28,yes,no,cellular,15,may,778,5,301,1,failure,no,2025-06-27 18:00:00
34,blue-collar,married,primary,no,333,yes,yes,cellular,11,may,63,1,-1,0,unknown,no,2025-06-27 19:00:00
31,blue-collar,single,secondary,no,1124,yes,no,cellular,18,may,82,4,-1,0,unknown,no,2025-06-27 20:00:00
47,blue-collar,married,primary,no,1610,yes,no,unknown,12,jun,68,1,-1,0,unknown,no,2025-06-27 21:00:00
41,blue-collar,married,primary,no,254,yes,no,cellular,12,may,25,1,309,3,failure,no,2025-06-27 22:00:00
36,blue-collar,married,secondary,no,0,yes,no,telephone,8,may,91,2,170,2,failure,no,2025-06-27 23:00:00
27,admin.,single,tertiary,no,73,no,no,cellular,29,jan,242,1,-1,0,unknown,no,2025-06-28 00:00:00
36,admin.,married,secondary,no,286,yes,no,cellular,22,jul,167,9,-1,0,unknown,no,2025-06-28 01:00:00
33,services,married,secondary,no,3444,yes,no,telephone,21,oct,144,1,91,4,failure,yes,2025-06-28 02:00:00
30,technician,married,secondary,no,139,no,yes,cellular,8,jul,1046,2,-1,0,unknown,no,2025-06-28 03:00:00
59,management,married,unknown,no,147,no,no,cellular,7,jul,119,3,-1,0,unknown,no,2025-06-28 04:00:00
52,technician,married,unknown,no,370,yes,no,cellular,15,jul,101,2,-1,0,unknown,no,2025-06-28 05:00:00
